timestep,agg_RIS,category,date,NER,NER_SA
W,Establishment Size,500+ employees,2023-01-28,21334000.0,21324000.0
W,Establishment Size,500+ employees,2023-02-04,21323000.0,21340000.0
W,Establishment Size,500+ employees,2023-02-11,21284000.0,21308000.0
W,Establishment Size,500+ employees,2023-02-18,21288000.0,21325000.0
W,Establishment Size,500+ employees,2023-02-25,21278000.0,21319000.0
W,Establishment Size,500+ employees,2023-03-04,21250000.0,21325000.0
W,Establishment Size,500+ employees,2023-03-11,21247000.0,21353000.0
W,Establishment Size,500+ employees,2023-03-18,21217000.0,21334000.0
W,Establishment Size,500+ employees,2023-03-25,21223000.0,21361000.0
W,Establishment Size,500+ employees,2023-04-01,21199000.0,21344000.0
W,Establishment Size,500+ employees,2023-04-08,21185000.0,21362000.0
W,Establishment Size,500+ employees,2023-04-15,21180000.0,21382000.0
W,Establishment Size,500+ employees,2023-04-22,21177000.0,21351000.0
W,Establishment Size,500+ employees,2023-04-29,21165000.0,21377000.0
W,Establishment Size,500+ employees,2023-05-06,21124000.0,21388000.0
W,Establishment Size,500+ employees,2023-05-13,21063000.0,21298000.0
W,Establishment Size,500+ employees,2023-05-20,21038000.0,21275000.0
W,Establishment Size,500+ employees,2023-05-27,21027000.0,21232000.0
W,Establishment Size,500+ employees,2023-06-03,21050000.0,21238000.0
W,Establishment Size,500+ employees,2023-06-10,21061000.0,21244000.0
W,Establishment Size,500+ employees,2023-06-17,21106000.0,21267000.0
W,Establishment Size,500+ employees,2023-06-24,21144000.0,21260000.0
W,Establishment Size,500+ employees,2023-07-01,21172000.0,21313000.0
W,Establishment Size,500+ employees,2023-07-08,21184000.0,21327000.0
W,Establishment Size,500+ employees,2023-07-15,21083000.0,21197000.0
W,Industry,Construction,2010-01-02,5282000.0,5398000.0
W,Industry,Construction,2010-01-09,5259000.0,5387000.0
W,Industry,Construction,2010-01-16,5240000.0,5342000.0
W,Industry,Construction,2010-01-23,5236000.0,5332000.0
W,Industry,Construction,2010-01-30,5226000.0,5359000.0
W,Industry,Construction,2010-02-06,5212000.0,5348000.0
W,Industry,Construction,2010-02-13,5204000.0,5340000.0
W,Industry,Construction,2010-02-20,5199000.0,5313000.0
W,Industry,Construction,2010-02-27,5196000.0,5312000.0
W,Industry,Construction,2010-03-06,5190000.0,5318000.0
W,Industry,Construction,2010-03-13,5196000.0,5309000.0
W,Industry,Construction,2010-03-20,5194000.0,5288000.0
W,Industry,Construction,2010-03-27,5193000.0,5274000.0
W,Industry,Construction,2010-04-03,5197000.0,5300000.0
W,Industry,Construction,2010-04-10,5202000.0,5275000.0
W,Industry,Construction,2010-04-17,5219000.0,5281000.0
W,Industry,Construction,2010-04-24,5228000.0,5267000.0
W,Industry,Construction,2010-05-01,5238000.0,5273000.0
W,Industry,Construction,2010-05-08,5249000.0,5270000.0
W,Industry,Construction,2010-05-15,5267000.0,5268000.0
W,Industry,Construction,2010-05-22,5283000.0,5262000.0
W,Industry,Construction,2010-05-29,5298000.0,5270000.0
W,Industry,Construction,2010-06-05,5310000.0,5259000.0
W,Industry,Construction,2010-06-12,5332000.0,5272000.0
W,Industry,Construction,2010-06-19,5342000.0,5260000.0
W,Industry,Construction,2010-06-26,5356000.0,5272000.0
W,Industry,Construction,2010-07-03,5365000.0,5278000.0
W,Industry,Construction,2010-07-10,5371000.0,5295000.0
W,Industry,Construction,2010-07-17,5374000.0,5286000.0
W,Industry,Construction,2010-07-24,5379000.0,5289000.0
W,Industry,Construction,2010-07-31,5382000.0,5287000.0
W,Industry,Construction,2010-08-07,5376000.0,5281000.0
W,Industry,Construction,2010-08-14,5373000.0,5280000.0
W,Industry,Construction,2010-08-21,5372000.0,5256000.0
W,Industry,Construction,2010-08-28,5322000.0,5209000.0
W,Industry,Construction,2010-09-04,5312000.0,5211000.0
W,Industry,Construction,2010-09-11,5340000.0,5251000.0
W,Industry,Construction,2010-09-18,5339000.0,5238000.0
W,Industry,Construction,2010-09-25,5328000.0,5232000.0
W,Industry,Construction,2010-10-02,5328000.0,5261000.0
W,Industry,Construction,2010-10-09,5324000.0,5247000.0
W,Industry,Construction,2010-10-16,5317000.0,5217000.0
W,Industry,Construction,2010-10-23,5272000.0,5187000.0
W,Industry,Construction,2010-10-30,5266000.0,5180000.0
W,Industry,Construction,2010-11-06,5257000.0,5178000.0
W,Industry,Construction,2010-11-13,5251000.0,5188000.0
W,Industry,Construction,2010-11-20,5245000.0,5200000.0
W,Industry,Construction,2010-11-27,5209000.0,5177000.0
W,Industry,Construction,2010-12-04,5177000.0,5186000.0
W,Industry,Construction,2010-12-11,5136000.0,5164000.0
W,Industry,Construction,2010-12-18,5124000.0,5161000.0
W,Industry,Construction,2010-12-25,5108000.0,5170000.0
W,Industry,Construction,2011-01-01,5052000.0,5160000.0
W,Industry,Construction,2011-01-08,5037000.0,5168000.0
W,Industry,Construction,2011-01-15,5070000.0,5175000.0
W,Industry,Construction,2011-01-22,5070000.0,5163000.0
W,Industry,Construction,2011-01-29,5023000.0,5152000.0
W,Industry,Construction,2011-02-05,5025000.0,5162000.0
W,Industry,Construction,2011-02-12,5025000.0,5162000.0
W,Industry,Construction,2011-02-19,5058000.0,5175000.0
W,Industry,Construction,2011-02-26,5062000.0,5176000.0
W,Industry,Construction,2011-03-05,5029000.0,5157000.0
W,Industry,Construction,2011-03-12,5042000.0,5157000.0
W,Industry,Construction,2011-03-19,5087000.0,5186000.0
W,Industry,Construction,2011-03-26,5111000.0,5189000.0
W,Industry,Construction,2011-04-02,5086000.0,5191000.0
W,Industry,Construction,2011-04-09,5107000.0,5181000.0
W,Industry,Construction,2011-04-16,5124000.0,5189000.0
W,Industry,Construction,2011-04-23,5133000.0,5172000.0
W,Industry,Construction,2011-04-30,5148000.0,5185000.0
W,Industry,Construction,2011-05-07,5172000.0,5194000.0
W,Industry,Construction,2011-05-14,5195000.0,5200000.0
W,Industry,Construction,2011-05-21,5219000.0,5200000.0
W,Industry,Construction,2011-05-28,5234000.0,5208000.0
W,Industry,Construction,2011-06-04,5257000.0,5209000.0
W,Industry,Construction,2011-06-11,5270000.0,5210000.0
W,Industry,Construction,2011-06-18,5296000.0,5218000.0
W,Industry,Construction,2011-06-25,5307000.0,5222000.0
W,Industry,Construction,2011-07-02,5317000.0,5230000.0
W,Industry,Construction,2011-07-09,5294000.0,5217000.0
W,Industry,Construction,2011-07-16,5301000.0,5214000.0
W,Industry,Construction,2011-07-23,5310000.0,5222000.0
W,Industry,Construction,2011-07-30,5322000.0,5227000.0
W,Industry,Construction,2011-08-06,5321000.0,5225000.0
W,Industry,Construction,2011-08-13,5315000.0,5224000.0
W,Industry,Construction,2011-08-20,5351000.0,5238000.0
W,Industry,Construction,2011-08-27,5349000.0,5236000.0
W,Industry,Construction,2011-09-03,5349000.0,5244000.0
W,Industry,Construction,2011-09-10,5345000.0,5256000.0
W,Industry,Construction,2011-09-17,5345000.0,5246000.0
W,Industry,Construction,2011-09-24,5336000.0,5237000.0
W,Industry,Construction,2011-10-01,5294000.0,5224000.0
W,Industry,Construction,2011-10-08,5298000.0,5226000.0
W,Industry,Construction,2011-10-15,5333000.0,5233000.0
W,Industry,Construction,2011-10-22,5323000.0,5236000.0
W,Industry,Construction,2011-10-29,5325000.0,5239000.0
W,Industry,Construction,2011-11-05,5321000.0,5242000.0
W,Industry,Construction,2011-11-12,5284000.0,5218000.0
W,Industry,Construction,2011-11-19,5259000.0,5213000.0
W,Industry,Construction,2011-11-26,5251000.0,5214000.0
W,Industry,Construction,2011-12-03,5212000.0,5216000.0
W,Industry,Construction,2011-12-10,5224000.0,5250000.0
W,Industry,Construction,2011-12-17,5221000.0,5255000.0
W,Industry,Construction,2011-12-24,5166000.0,5223000.0
W,Industry,Construction,2011-12-31,5146000.0,5247000.0
